"sale_code","barcode"
"585775","7891010589639"
"585775","7891317002497"
"585775","7896004703398"
"585775","7897512900811"
"585776","7896212415618"
"585776","7896112141655"
"585777","7891058020316"
"585779","7896138700614"
"585780","7891010974930"
"585780","7896472502769"
"585780","7891055816059"
"585789","7898647920170"
"585789","7897076910974"
"585789","7898555601338"
"585789","7896015528577"
"585789","7898647925991"
"585789","7898950400192"
"585789","7895144892825"
"585789","78938625"
"585789","7896512904089"
"585789","3282770153477"
"585789","3282770139150"
"585789","7896512910943"
"585789","7896512900050"
"585789","7500435122627"
"585789","7898087700110"
"585790","7896222720863"
"585790","7896663325115"
"585790","7898087700110"
"585791","7898087700127"
"585794","7896016806261"
"585794","7896222721198"
"585794","7896138700614"
"585797","1111111111111A"
"585797","7896714265933"
"585798","7622210570116"
"585798","7622300807399"
"585798","1111111111111A"
"585809","1234564A"
"585811","7622210570116"
"585817","7898087700110"
"585817","7896641813146"
"585821","4005900453259"
"585821","1111111111111A"
"585825","7896422519830"
"585831","7898087700097"
"585831","7894916510004"
"585838","7896004715049"
"585838","7891317001636"
"585838","7891317422028"
"585838","7894916501415"
"585839","7891150047297"
"585839","7891150047280"
"585839","7891268187144"
"585839","7899547506839"
"585840","7896523207681"
"585840","0000023384248"
"585841","7896714213736"
"585843","0000023384248"
"585843","7896212478750"
"585859","7897512900811"
"585864","7896023733765"
"585879","7622210570116"
"585881","7896523216447"
"585881","7896658001901"
"585882","3337875696548"
"585882","7891317422028"
"585882","7891010618780"
"585882","7896262304351"
"585887","78936867"
"585887","7891317450359"
"585887","78915398"
"585887","7896023733765"
"585887","7896714275208"
"585892","7896094912298"
"585892","7891268044409"
"585892","7896015511159"
"585893","7891000460207"
"585893","7898049796861"
"585900","7891058002916"
"585900","1230000074100"
"585900","7891317005900"
"585915","7898430192913"
"585915","7896138700515"
"585915","7897322709376"
"585923","7896138700386"
"585923","7891000460207"
"585923","7800005082222"
"585923","7898048003069"
"585927","7896004722122"
"585927","7898087700127"
"585927","78924383"
"585927","7898661680869"
"585933","7896023733765"
"585935","7622210570116"
"585943","7898087700110"
"585943","7891000460207"
"585943","7500435148412"
"585948","7500435137959"
"585948","7891721020094"
"585948","7891150066304"
"585948","7896641810244"
"585948","7896512905239"
"585948","7896512910943"
"585948","7896023700507"
"585948","7891721020148"
"585948","7896512905222"
"585948","7896512905277"
"585952","7891058002961"
"585955","7891058004347"
"585955","7896306619496"
"585955","7896714231143"
"585956","7891317015060"
"585958","7891000107836"
"585958","7894900180503"
"585959","7891000107836"
"585959","7894900180503"
"585968","7898959897238"
"585968","7898039564975"
"585969","7898087700097"
"585969","7898585292346"
"585969","7500435160759"
"585969","7898087700110"
"585969","7500435150248"
"585974","7898087700097"
"585977","7500435197014"
"585977","1111111111111A"
"585978","7896423481853"
"585978","7896311769315"
"585978","8410525159619"
"585983","7891058002961"
"585989","7896094907294"
"585989","7891060917062"
"585989","7898087700110"
"585989","7898647920750"
"585989","048675991056"
"585989","7891060679724"
"585989","7898908593174"
"585989","7896014140527"
"585990","7896685303290"
"585990","7896094921399"
"585990","7896112401605"
"585999","7896049525726"
"585999","7898157492501"
"585999","7891000248768"
"586001","7896714213736"
"586009","7896255700283"
"586009","7891528038810"
"586009","7897322709376"
"586009","7896382707070"
"586009","0000023384248"
"586009","7891024134702"
"586009","7896111990186"
"586017","78909717"
"586017","7896004722467"
"586017","7897512900811"
"586020","7891317477592"
"586021","7622210411501"
"586021","611269991000"
"586026","7896843200164A"
"586026","7891721020506"
"586027","78911222"
"586027","7898687730500"
"586027","7500435153072"
"586030","7896138700614"
"586030","7891024037348"
"586031","7896641810695"
"586031","7896004758275"
"586031","7891024041611"
"586031","7896714201498"
"586039","7897411601543"
"586039","7898040322540"
"586039","7898074618091"
"586039","7894916501415"
"586039","7896112181729"
"586039","7896138700386"
"586039","7896658003561"
"586039","7891317001438"
"586039","7896902212565"
"586039","7896422520980"
"586039","7891317000110"
"586039","7891317118228"
"586047","7896004803456"
"586047","1111111111111A"
"586055","78911222"
"586065","7891010254414"
"586065","7896138700614"
"586065","7791293025537"
"586065","7898567703495"
"586065","7896094999541"
"586065","7899706111621"
"586065","7891058020316"
"586067","7896512911940"
"586067","7891010601164"
"586067","7891010601188"
"586067","7891150079236"
"586067","7898039563732"
"586067","7896044956402"
"586071","1234564A"
"586074","7891317422028"
"586074","7896222720863"
"586074","7908007905478"
"586076","7894900010015"
"586076","7622210570086"
"586079","7894900010015"
"586079","7898087700110"
"586087","7891317015060"
"586087","7898087700110"
"586087","7898148294121"
"586089","78912359"
"586100","7891058002916"
"586103","7898968780002"
"586103","7896138700614"
"586110","7899852019970"
"586110","7891317015060"
"586112","7896004703398"
"586112","7896006281764"
"586112","7896094921399"
"586112","7896641810695"
"586112","7896111992814"
"586112","7896111995341"
"586112","7891800364804"
"586112","7899026473492"
"586112","7896006209898"
"586112","7896015518479"
"586112","7896111913383"
"586112","7896111913475"
"586112","7896523202822"
"586112","7896111926970"
"586112","7899852020662"
"586112","7896111987025"
"586112","7891800341942"
"586115","7896112144816"
"586115","7896094921399"
"586115","0000023384248"
"586120","7896658001918"
"586120","7895144603223"
"586122","7895144603087"
"586122","7891010504755"
"586122","7500435169486"
"586122","7896112122463"
"586122","7895144603223"
"586122","4005900219626"
"586122","7896015527433"
"586122","7891010038953"
"586122","7896015529093"
"586122","7890704810516"
"586129","7898148294121"
"586129","7891317478810"
"586136","7896714231143"
"586137","7891058017507"
"586137","7891317422028"
"586137","7898681350018"
"586137","7896658003554"
"586137","7622210564313"
"586137","7896672202810"
"586137","7896269900150"
"586140","7894900180503"
"586140","78600010"
"586140","78912366"
"586148","7899621105392"
"586148","7896714231143"
"586148","7896423481853"
"586155","7899852001562"
"586155","1111111111111A"
"586155","7899852017525"
"586165","0000023384248"
"586165","7896094916814"
"586168","7896094211025"
"586168","7896138700515"
"586170","7896331703443"
"586170","7791293014838"
"586175","7896015527457"
"586175","070942018401"
"586175","7896714213736"
"586175","7891268400076"
"586182","78939301"
"586182","7891058002916"
"586182","7896422504492"
"586188","7896422504386"
"586188","78939301"
"586188","7891058002916"
"586189","7896523200576"
"586189","7893454100678"
"586189","7891317487386"
"586191","7891142177124"
"586191","7896094922105"
"586194","1234564A"
"586195","7898087700110"
"586200","7896423481853"
"586200","7896007541867"
"586202","7895800201503"
"586202","7891058002916"
"586205","7891721201806"
"586206","7899547506839"
"586206","7896982901236"
"586211","7896094912298"
"586212","7896004714578"
"586212","7891010246204"
"586212","7898959897238"
"586215","7896110011141"
"586215","7896110011158"
"586215","7898039566290"
"586215","7898585290908"
"586217","1111111111111A"
"586217","78912359"
"586217","7891008367027"
"586220","7898087700097"
"586223","7896094912298"
"586226","9002490250270"
"586226","7891058001155"
"586226","7622210570086"
"586226","7622210570116"
"586226","9002490247379"
"586228","7891268044409"
"586236","7896212415618"
"586236","0000023384248"
"586236","7896006281764"
"586236","7896714210018"
"586237","7897947616349"
"586237","7898647920767"
"586237","7896111930670"
"586237","7891000107836"
"586237","7896931614910"
"586237","7891150001268"
"586237","5004"
"586237","7896227800812"
"586237","7896085111006"
"586237","5006"
"586240","7895858015824"
"586240","7897512900811"
"586242","7622210570086"
"586242","7622210570116"
"586243","7622210570109"
"586243","7622210570086"
"586245","7896230304239"
"586245","7896422504454"
"586248","7896004703398"
"586248","78939318"
"586248","7896004704265"
"586248","7896523207681"
"586262","7622210570116"
"586262","7896181907176"
"586262","7622210570086"
"586290","7622210564313"
"586290","7891010501105"
"586290","7895144603087"
"586290","7896111995303"
"586290","7896004733234"
"586305","7891317422028"
"586305","7896004812168"
"586319","7896523227566"
"586319","7622210570116"
"586323","7891058002961"
"586329","7891317477592"
"586329","1100"
"586333","7896111995341"
"586333","7898956544999"
"586333","78938861"
"586333","7896641810695"
"586333","7791293032443"
"586340","7896523201719"
"586340","7896006216797"
"586343","7896004769738"
"586343","7891058002916"
"586352","7622210570086"
"586352","7891010560737"
"586352","7622210570116"
"586356","7891000062760"
"586356","7895296105040"
"586357","7893736012798"
"586357","7896138700386"
"586357","7896006201779"
"586360","1234564A"
"586360","7898958060848"
"586360","7891800364880"
"586365","1111111111111A"
"586365","7898647920330"
"586371","7896015511159"
"586371","7896269900983"
"586371","7897411610668"
"586374","7893249647357"
"586374","7896714213736"
"586374","7896023702440"
"586374","7896714219318"
"586374","7896023733765"
"586375","7896714213736"
"586375","7896902211209"
"586375","7896004704999"
"586378","611269991000"
"586378","7891150007406"
"586397","7622210570086"
"586397","7891800364804"
"586401","7896714213736"
"586401","7896004705682"
"586401","7891317427542"
"586414","7891317427542"
"586415","7896094921399"
"586415","7891142165770"
"586417","7895800304228"
"586417","7622210564313"
"586417","7896658000652"
"586421","78938816"
"586421","7896004706764"
"586426","7894900010015"
"586435","7622210570116"
"586435","7898277712565"
"586439","7896714213736"
"586441","7896523216447"
"586441","7891317422028"
"586441","7891317127800"
"586442","7891106914277"
"586442","7622210570116"
"586442","7896006214717"
"586442","7896138700515"
"586444","7896311707973"
"586444","7896138700386"
"586444","7891010589639"
"586444","7896094917385"
"586444","7891000097649"
"586454","7891317422028"
"586461","7896112141655"
"586461","7896000705952"
"586461","1111111111111A"
"586464","7896138700386"
"586464","7896548113059"
"586467","7891000460207"
"586467","7891317009441"
"586467","7891317422028"
"586467","78939318"
"586470","7908512700810"
"586470","7896227800829"
"586474","7891800341997"
"586474","7896026120494"
"586474","7891010249908"
"586474","7896241225523"
"586474","7896015528843"
"586474","7896094922105"
"586475","7896015518479"
"586475","7896015511159"
"586485","7891000118580"
"586485","7891000460207"
"586487","7896222720863"
"586491","7891317009441"
"586491","0000023384248"
"586491","7896422517447"
"586492","7896523216812"
"586492","7898087700110"
"586496","7891058002961"
"586496","7896714207551"
"586496","7896235353911"
"586499","0000023384248"
"586499","7896523202822"
"586500","1111111111111A"
"586500","78939318"
"586500","7891008121728"
"586506","7896714207551"
"586506","0000023384248"
"586506","7896714200804"
"586507","7622210564313"
"586507","78938793"
"586507","7896006216797"
"586512","7891000107836"
"586512","7898661681002"
"586512","7891991298551"
"586513","0000023384248"
"586513","7891317496388"
"586515","1111111111111A"
"586515","7898569764517"
"586517","1234564A"
"586518","1234564A"
"586518","7896732600020"
"586518","7896015560331"
"586524","7896004726274"
"586524","7898125712174"
"586524","7891800364958"
"586524","7896261019331"
"586524","7891317465643"
"586527","7898952466264"
"586527","7791293032481"
"586527","7891106913522"
"586527","7622210570086"
"586527","4015400151746"
"586527","7896112403418"
"586535","7896222720863"
"586536","7896226502410"
"586536","7891058020316"
"586538","7622210570086"
"586538","7891000379103"
"586545","7622210570116"
"586545","4005900453259"
"586545","7891033478132"
"586545","7891721019845"
"586557","78939301"
"586557","78939318"
"586557","7898132543594"
"586559","7908512700810"
"586559","7891268187144"
"586563","0000023384248"
"586563","7896224410670"
"586563","7891000062661"
"586563","7500435106610"
"586564","7896004703398"
"586564","7898087700110"
"586565","7891150064737"
"586565","7895144295664"
"586565","7896222720863"
"586568","7896422515344"
"586568","7896843200164A"
"586568","7891317457266"
"586568","7891317496388"
"586573","7895144603223"
"586573","1111111111111A"
"586583","7891317450359"
"586583","7897473205772"
"586586","7622210564313"
"586594","7891010038908"
"586594","7891010251048"
"586594","42360407"
"586594","7896714265933"
"586594","7896222720863"
"586594","7899706145176"
"586594","7896094999992"
"586598","7896094921399"
"586598","7896523212319"
"586604","7898060099965"
"586604","7891317191733"
"586610","7896523200576"
"586614","7896004812168"
"586614","7896331703443"
"586614","7891024013540"
"586614","7891317422028"
"586614","3014260275143"
"586614","7896641810695"
"586615","1111111111111A"
"586615","7898569762803"
"586617","7896018700604"
"586617","7896641810244"
"586617","7898185413905"
"586617","7896138700515"
"586621","78904231"
"586621","7896114312763"
"586621","7899488903520"
"586628","7897780200323"
"586628","7622210570116"
"586632","7899852016481"
"586632","7899852014333"
"586632","1111111111111A"
"586632","7908124401532"
"586634","7622210570116"
"586639","7500435127370"
"586639","731509792553"
"586639","7622210570116"
"586639","7898940257744"
"586639","7896018700604"
"586639","7898947387208"
"586639","7898502738988"
"586639","7622210570086"
"586639","7895144297460"
"586656","7896094910546"
"586656","7896641804465"
"586656","7896094922334"
"586656","7891010254131"
"586656","7896094903104"
"586656","7891058002916"
"586666","7891000107836"
"586666","7895800304211"
"586666","7897517920845"
"586668","7891142205490"
"586668","7899838836621"
"586668","7896212479924"
"586668","7896004714578"
"586668","7898681350629"
"586668","7898967923035"
"586668","7896212415618"
"586670","7896422504386"
"586670","7891045008433"
"586670","7896714213736"
"586676","611269991000"
"586676","113986"
"586676","0609963134229"
"586678","7896512945136"
"586678","7896046383015"
"586678","7898087700110"
"586678","7896512921789"
"586678","7509546666426"
"586678","7896663327904"
"586678","7896015530006"
"586678","7500435106658"
"586678","7896014140459"
"586680","7896663327904"
"586680","7898087700110"
"586680","7896014140459"
"586680","7509546666426"
"586680","7500435106658"
"586680","7896046383015"
"586680","7896512945136"
"586680","7896512921789"
"586680","7896015530006"
"586681","4001638097079"
"586681","3504105033514"
"586681","4001638098311"
"586681","3504105031527"
"586681","7891000096482"
"586681","7898087700110"
"586681","7896094920279"
"586683","7898994914600"
"586683","7622210411501"
"586687","7897947615250"
"586687","7891106912167"
"586687","7622300988517"
"586687","7896523210797"
"586693","7896212415618"
"586696","7898994914600"
"586714","7896222720863"
"586714","7896658005121"
"586715","1111111111111A"
"586720","7896422505741"
"586720","7896023733765"
"586722","7896111993187"
"586722","7891106912167"
"586722","7891058020316"
"586726","7908007905478"
"586727","7896094912977"
"586727","7898087700110"
"586727","7896070600669"
"586736","7896422506434"
"586736","7898133139253"
"586736","1111111111111A"
"586736","7896111995426"
"586739","7896138700386"
"586742","7898687730500"
"586743","7896843200164A"
"586743","7891721024481"
"586743","7891142115126"
"586746","7896523216812"
"586751","78904231"
"586751","7896222720016"
"586751","7891010010577"
"586759","7891024036433"
"586759","1111111111111A"
"586764","7896714213736"
"586764","7898040324223"
"586767","7891317015060"
"586767","7898039564982"
"586774","7898125712174"
"586774","7898422746827"
"586774","7896714224688"
"586775","7898039566290"
"586775","7898039565453"
"586775","7898040329587"
"586778","78900806"
"586778","7506339337525"
"586789","7891317421854"
"586789","1111111111111A"
"586789","7896004706764"
"586805","7891268187144"
"586805","7622210570116"
"586805","7895858017316"
"586807","7894900010015"
"586807","7891000405703"
"586809","7891317422028"
"586811","7896007547210"
"586811","7622300988517"
"586819","7898040322328"
"586819","7896094209527"
"586819","7896023776472"
"586819","7896023788796"
"586819","7896523202822"
"586842","7891000062661"
"586846","7895296105040"
"586847","7908007905478"
"586848","7898087700110"
"586848","7896094921399"
"586848","7896422506625"
"586848","7891317124038"
"586848","7891058059149"
"586853","78904231"
"586854","7898994914600"
"586855","7895144603223"
"586855","7895144603063"
"586857","7898039563732"
"586857","1111111111111A"
"586857","7895144295664"
"586857","7898665433201"
"586862","7622300847791"
"586862","7896714231143"
"586862","7898422746827"
"586862","7897211100192"
"586862","7896222721068"
"586863","7892840816414"
"586863","1111111111111A"
"586865","7896094903289"
"586865","7891045043588"
"586865","7896641804465"
"586865","7891317422028"
"586872","7622210570116"
"586875","7896094912472"
"586875","7896641810244"
"586875","7896222720856"
"586876","7891317422028"
"586876","7898146824061"
"586876","7896006216766"
"586876","7896006216544"
"586876","7897322702209"
"586879","78939318"
"586881","7891721201806"
"586881","7896206402853"
"586884","7896422507431"
"586884","7898087700110"
"586887","7896094210271"
"586887","7896018703704"
"586887","7898941911973"
"586887","7891268187144"
"586889","7891010974930"
"586892","78938816"
"586892","7896222721068"
"586894","7897517921057"
"586894","7891058020316"
"586894","7891035990441"
"586894","7891035000447"
"586895","7891317422028"
"586895","7896422519793"
"586896","7898959897238"
"586898","7896007540259"
"586898","7896523227573"
"586901","7897512900811"
"586905","7896212415618"
"586905","7896658011276"
"586906","7896212415618"
"586906","7896658011276"
"586908","7896637028479"
"586908","7896004705408"
"586908","7896714207551"
"586908","7800005082222"
"586911","7898087700110"
"586917","7622210570086"
"586917","7896714231143"
"586917","7622210570116"
"586918","7896094912298"
"586918","7896094919693"
"586919","0000023384248"
"586919","4005808850617"
"586931","7896306622366"
"586931","048675991056"
"586931","7896306621123"
"586931","7894900010015"
"586933","7896004704593"
"586933","7896006268666"
"586933","7896714213736"
"586933","7896016807206"
"586934","137"
"586934","7896094922075"
"586934","7891721201806"
"586937","7896006234067"
"586937","0000023384248"
"586937","7896112181729"
"586939","7622210570116"
"586939","7891182016230"
"586939","7896902210608"
"586943","7891010504755"
"586943","7891800364798"
"586945","611269991000"
"586946","7898687730500"
"586946","7891106904582"
"586956","7896523200576"
"586956","4005900921567"
"586959","7896094912298"
"586981","7896714231143"
"586988","7891010504755"
"586991","7896015511159"
"586996","7896311710348"
"586996","7898599213603"
"586996","7898277712541"
"586996","7896006216797"
"586996","7896023756849"
"586996","7896331705096"
"586996","7896331703443"
"586996","7896222720863"
"586996","7896006207290"
"586996","7898665432488"
"587001","7891058002916"
"587001","7897411601543"
"587001","7891317422028"
"587001","7896094916814"
"587005","7891058002916"
"587005","7891317422028"
"587020","7896422504492"
"587020","7896714200835"
"587020","7896523227573"
"587021","7895144603063"
"587021","78938830"
"587021","7897517903916"
"587023","7896015511166"
"587023","6065"
"587023","7898087700110"
"587024","7896112181002"
"587024","7891317427542"
"587029","7896523200576"
"587029","8902220109582"
"587029","7898029551848"
"587029","7894916512480"
"587033","7896331703443"
"587037","0000023384248"
"587037","7891317422028"
"587037","7891010974930"
"587043","7622210570116"
"587049","78912359"
"587050","7894900010015"
"587051","7622210570086"
"587051","602883464476"
"587055","7898941911058"
"587055","7896138700614"
"587064","7899852017518"
"587064","78911222"
"587065","7896004812168"
"587065","7896094903289"
"587076","7898949409465"
"587076","0000023384248"
"587077","7895144603063"
"587077","5001"
"587077","7896004744957"
"587077","7899852003160"
"587080","7896004706764"
"587090","7896212415618"
"587096","7898087700110"
"587097","7891317001056"
"587097","7896016806261"
"587097","0000023384248"
"587097","7896004712406"
"587097","5702191007916"
"587099","7896004703596"
"587099","7896714213736"
"587099","0000023384248"
"587099","7891010618766"
"587099","7896714207551"
"587099","7896007542437"
"587099","7891045040587"
"587107","7896004706764"
"587107","7891317422028"
"587109","7891058002916"
"587117","7895144293080"
"587117","78939318"
"587117","7899706193283"
"587117","3662042000058"
"587117","7899706193313"
"587117","78939301"
"587117","7891317103323"
"587117","7896672203886"
"587117","1010859"
"587117","3253581668481"
"587117","7899706193276"
"587117","7891182016285"
"587117","7899706193320"
"587117","7899706193337"
"587117","3253581543801"
"587117","7898681350643"
"587119","7895800304211"
"587119","7896523224459"
"587121","7896138700515"
"587121","7896685301654"
"587134","7897411610668"
"587134","7908124401778"
"587134","7896641810695"
"587136","7896714213736"
"587144","7891317477592"
"587150","7896641810695"
"587150","7896222720863"
"587152","7898087700097"
"587154","7898994914600"
"587154","7897517903909"
"587154","7891058002916"
"587154","7896931614941"
"587163","7896094910683"
"587180","7896512907493"
"587180","7896138700386"
"587186","1111111111111A"
"587186","78912359"
"587187","7898681350032"
"587187","7891317000752"
"587187","7898681350339"
"587187","7896423480894"
"587187","7896658001666"
"587187","7898951528017"
"587187","7891268187144"
"587187","7898681350490"
"587187","7896423481020"
"587187","7898968780002"
"587187","7898681350643"
"587187","7897512900811"
"587187","7500435188050"
"587190","7898959897238"
"587193","7898994914600"
"587196","7898087700110"
"587197","7896422519830"
"587203","7896015511159"
"587203","7895144603063"
"587203","7896006216797"
"587203","7896138700515"
"587205","7897517906702"
"587205","7899026415355"
"587205","7899026401747"
"587205","7898661681132"
"587205","7898959897238"
"587205","7891182996488"
"587205","7891182820028"
"587207","7897517906702"
"587207","7896023733765"
"587207","7898661681132"
"587208","7896212415618"
"587210","7896007540624"
"587210","7622210570116"
"587212","7896004703398"
"587226","7891268187144"
"587226","7898087700110"
"587231","7891137000017"
"587231","7896110011158"
"587231","7896110011141"
"587232","7898087700110"
"587232","87313284"
"587238","7898647922242"
"587238","7898959897238"
"587238","7898958060855"
"587238","7896007551330"
"587245","7896094999558"
"587245","7896641810244"
"587259","7891000107836"
"587259","7898639690340"
"587265","7891317422028"
"587265","7500435171243"
"587265","7898681350032"
"587265","7896222716514"
"587269","7896015521646"
"587269","7622210570116"
"587269","7894900010015"
"587270","7896094910683"
"587277","7896004702216"
"587277","7896112147640"
"587277","78900806"
"587277","7898049796830"
"587278","7898624394192"
"587278","7896227800829"
"587278","5004"
"587282","7891268187144"
"587282","7896023720901"
"587282","7896641813146"
"587282","7895144293080"
"587284","7896422519830"
"587284","7891268044409"
"587291","7896007542864"
"587291","7891106907286"
"587291","7898687731910"
"587291","7896094922167"
"587291","7896094922105"
"587291","7896094921337"
"587291","7896023731891"
"587297","7891268187144"
"587298","7896523200576"
"587298","7896224410724"
"587300","7891317422028"
"587300","7896212478750"
"587305","7891000248768"
"587305","6295125006769"
"587306","7896094922334"
"587306","7896212409457"
"587306","7896222720863"
"587311","78904231"
"587311","7898417962706"
"587318","7895144603223"
"587318","78938830"
"587323","7896523200576"
"587323","7891268044409"
"587327","7896016807206"
"587327","7898087700097"
"587327","7622300858834"
"587328","7622210641939"
"587328","611269991000"
"587332","7896023733765"
"587334","7896212415618"
"587343","7898087700097"
"587343","7896004703398"
"587344","7896094910683"
"587344","7891268187144"
"587344","7896023719899"
"587346","7896523200576"
"587346","7896023703508"
"587352","7896422519830"
"587353","7898087700097"
"587354","7898959897238"
"587355","7896714214405"
"587355","7896094910683"
"587363","7898087700097"
"587367","7790250054726"
"587367","7896523200576"
"587369","78938823"
"587369","78938830"
"587369","78600010"
"587371","7896138700515"
"587371","7896714200804"
"587376","7898039563732"
"587376","7898245980163"
"587380","7891024132005"
"587380","7891317422028"
"587385","7899620914032"
"587385","78938816"
"587385","7891025112662"
"587391","7891317477592"
"587391","7896902206380"
"587391","7896112147640"
"587391","7898100242757"
"587404","7896094209695"
"587404","7895144603223"
"587404","7898039563732"
"587404","7500435158312"
"587408","7896222720863"
"587409","7896004715049"
"587409","7891800000665"
"587409","7898060099965"
"587411","7898599213498"
"587411","7908007905478"
"587411","7896054719226"
"587411","7896111994061"
"587412","7896004703398"
"587415","7896671620127"
"587415","7896422519830"
"587415","7896671630096"
"587415","7898185413301"
"587415","7891268400212"
"587416","7897517903008"
"587416","7500435138710"
"587416","7898959897238"
"587416","7896512909794"
"587416","7896512936622"
"587418","7896671620127"
"587418","7896422519830"
"587418","7896671630096"
"587421","070942304344"
"587421","7896026120012"
"587421","7891268187144"
"587425","7891058017507"
"587426","7897595901316"
"587426","7891058002916"
"587426","7896714213736"
"587428","7891058002916"
"587428","7896094912977"
"587428","7891317003210"
"587428","7891800364965"
"587428","7895144892832"
"587429","7622210411501"
"587429","7898283814482"
"587429","7898060099965"
"587429","7898415822019"
"587433","7896641810695"
"587433","0000023384248"
"587433","7896094912977"
"587433","7891058002916"
"587438","7896714207551"
"587438","7898639690586"
"587440","7898087700110"
"587440","7891058002916"
"587443","7509546670942"
"587443","7898555601482"
"587443","7891150065321"
"587443","7898959897238"
"587443","7891150026025"
"587443","7891024114865"
"587443","7891024135310"
"587443","7891010501105"
"587443","7896023733765"
"587443","7896512904621"
"587445","7896523200576"
"587451","7896512921789"
"587451","7891058002961"
"587451","7891150041837"
"587451","7896512945136"
"587451","7891024030820"
"587451","7891010880842"
"587451","7896512937834"
"587451","7891010038915"
"587451","7891150019560"
"587451","7896512947086"
"587451","7896798601870"
"587451","0736532573988"
"587451","7897076909077"
"587451","7500435153188"
"587452","7891721201806"
"587452","7622210570116"
"587455","7898994914600"
"587455","7896110011141"
"587455","7891317422042"
"587457","7898958060848"
"587457","7896523202822"
"587457","7898157616419"
"587460","7896222720863"
"587462","7896931614910"
"587462","7891268044409"
"587462","78938854"
"587464","7896523216812"
"587466","7891045043588"
"587466","7896016807206"
"587467","78922327"
"587467","7896714213736"
"587468","7898279790776"
"587468","4005900036759"
"587468","7895144603063"
"587468","7896714231143"
"587468","7891106908221"
"587469","7896222720863"
"587469","7622210564313"
"587469","7896112127390"
"587471","7622210570116"
"587471","7891317002688"
"587471","7898681350643"
"587471","7896422506595"
"587471","7898555608191"
"587473","7898432925069"
"587473","7895144603063"
"587475","7622210570086"
"587475","78939301"
"587479","7896007540662"
"587479","78939318"
"587480","7896004743745"
"587480","7891000251133"
"587480","7891000460207"
"587480","7891000118580"
"587480","7896014183166"
"587485","7893736010053"
"587485","7896004703398"
"587486","7896714231143"
"587486","7622210570116"
"587489","7896523227375"
"587489","7898958060824"
"587489","7898687730500"
"587489","7898040320942"
"587492","7898087700127"
"587492","7898087700110"
"587494","7896714213736"
"587497","7898108612286"
"587497","7896422519830"
"587498","7908007905478"
"587498","7896094916241"
"587500","7898148294121"
"587501","7891033471683"
"587501","7891010253806"
"587501","7891033471676"
"587501","7891150008151"
"587501","7896138700386"
"587503","7891317001636"
"587503","78911222"
"587504","7896213306076"
"587504","7891721201783"
"587505","7896094903289"
"587505","7896902206380"
"587507","7891000097649"
"587507","7896138700386"
"587507","7500435132589"
"587509","7896714224688"
"587509","7500435171090"
"587509","0000023384248"
"587512","7898039563732"
"587513","7898959897238"
"587513","7891800637960"
"587513","7500435146234"
"587517","7898624393201"
"587517","7891000249239"
"587517","7891060758061"
"587517","7898624393331"
"587519","7896523216447"
"587519","7896523200576"
"587523","7898039565453"
"587523","490"
"587523","7898157492501"
"587529","7896046700669"
"587529","7891010560737"
"587529","7896115700996"
"587529","7898185413288"
"587529","7898039563732"
"587529","7898039565453"
"587529","7908414448643"
"587537","7891010036478"
"587537","7895144603063"
"587537","78939301"
"587537","7908032300439"
"587538","7898125712174"
"587539","7896641810244"
"587540","7896138700386"
"587547","7896423481853"
"587547","7896423419276"
"587553","7896094912472"
"587553","7895296105040"
"587553","7896658001079"
"587553","731509627855"
"587554","7891000460207"
"587554","78600027"
"587554","78938793"
"587560","7891142115492"
"587561","7895800304228"
"587561","7898087700110"
"587561","7896094922075"
"587561","7895800304211"
"587568","7891010974930"
"587568","7891317015060"
"587575","7891000090732"
"587575","78939301"
"587575","78939318"
"587575","7896714213736"
"587580","7898125712174"
"587580","7896658014321"
"587580","7898087700127"
"587580","7896094922334"
"587581","4005900036667"
"587581","7896311762552"
"587581","7896253900913"
"587581","490"
"587582","7891058464073"
"587582","7896138700386"
"587585","7898087700110"
"587589","80177609"
"587589","7891268187144"
"587592","7896006207290"
"587592","7895144605678"
"587592","7898716450331"
"587592","7896523200576"
"587592","7896023732935"
"587593","7891142115492"
"587593","7891058001155"
"587597","7895144603063"
"587597","7896067203897"
"587597","7896012879993"
"587597","7622210564313"
"587600","7896523202600"
"587600","7896004703398"
"587601","7896015511159"
"587601","7898148294121"
"587601","7896472512324"
"587602","7891317477592"
"587603","7896094916814"
"587603","7891317001636"
"587604","7896641810695"
"587604","7896714231143"
"587609","7898087700110"
"587612","7898087700110"
"587612","7898087700127"
"587613","7896523200576"
"587613","7899824400782"
"587617","7896212415618"
"587617","7898087700127"
"587618","7896004762098"
"587618","7897322714462"
"587618","7898087700110"
"587622","7896016807206"
"587622","7891317446772"
"587624","7896094921399"
"587625","7891317015060"
"587625","7897322709376"
"587627","7896138700386"
"587628","7896422504386"
"587628","7896714207551"
"587630","7891158104688"
"587630","7896241296523"
"587630","7896094903289"
"587632","7891142115492"
"587633","735201084039"
"587633","7908032300439"
"587633","7896012880197"
"587633","7896094912977"
"587634","7898415822019"
"587634","7896138700614"
"587635","7896004704265"
"587635","7896714221519"
"587635","7896714213736"
"587636","7622300847753"
"587636","7896094211025"
"587636","390"
"587636","490"
"587636","7896110011141"
"587636","7896423469820"
"587636","7896138700515"
"587639","7891058002916"
"587651","0000023384248"
"587651","7897595901323"
"587654","7898133136450"
"587654","1220000290068"
"587655","7891721201806"
